"","txsize","txvirtualsize","txinputs_count","txoutputs_count","txinput_val","txoutput_val","txfee","Min_received","Max_received","Avg_received","Total_received","Stdev_received","Var_received","Min_sent","Max_sent","Avg_sent","Total_sent","Stdev_sent","Var_sent"
"17215",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17216",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17217",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17218",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17219",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17220",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17221",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17222",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17223",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17224",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17225",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17226",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17227",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17228",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17229",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17230",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17231",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17232",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17233",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17234",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17235",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17236",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17237",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17238",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17239",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17240",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17241",259,259,1,2,1.44646e+11,1.44646e+11,0,146.46,1300,723.23,1446.46,815.67595636993,665327.2658,1446.46,1446.46,1446.46,1446.46,0,0
"17242",258,258,1,2,4.5e+10,4.5e+10,0,50,400,225,450,247.487373415292,61250,450,450,450,450,0,0
"17243",258,258,1,2,3.7076e+10,3.7076e+10,0,77.68,293.08,185.38,370.76,152.310800667582,23198.58,370.76,370.76,370.76,370.76,0,0
"17244",1666,1666,9,1,48146964047,4.8146e+10,964047,481.46,481.46,481.46,962.92,0,0,0.01,455.4,53.496626719,962.93928094,146.270457790207,21395.0468221566
"17245",978,978,5,2,1.693e+10,1.693e+10,0,0.43,168.87,84.65,169.3,119.105066223062,14186.0168,1.29,143.81,33.86,169.3,61.6459840541134,3800.22735
"17246",1161,1161,6,2,2.66e+10,2.66e+10,0,0.63,265.37,133,266,187.199449251327,35043.6338,1.04,199.4,44.333333333,266,79.5258938124349,6324.36778666667
"17247",404,404,2,1,2.1e+11,2.1e+11,0,2100,2100,2100,2100,0,0,100,2000,1050,2100,1343.50288425444,1805000
"17248",1155,1155,8,1,6e+11,6e+11,0,6000,6000,6000,6000,0,0,50,5600,750,6000,1959.77403945309,3840714.28571429
"17249",258,258,1,2,1.4275e+10,1.4275e+10,0,37.88,104.87,71.375,285.5,38.676694533013,1495.8867,142.75,142.75,142.75,285.5,0,0
"17250",436,436,2,2,3.8984e+10,3.8984e+10,0,15.89,373.95,194.92,779.68,206.726037386037,42735.6545333333,42.76,347.08,194.92,779.68,175.699233919787,30870.2208
"17251",796,796,4,2,5.8518e+11,5.8518e+11,0,1.8,5850,2925.9,11703.6,3376.45984427477,11400481.08,300,3600,1462.95,11703.6,1426.17566840234,2033977.03714286
"17252",258,258,1,2,5e+09,5e+09,0,7.24,42.76,25,50,25.1164328677462,630.8352,50,50,50,50,0,0
"17253",257,257,1,2,4.991e+09,4.991e+09,0,20,29.91,24.955,49.91,7.00742820155869,49.10405,49.91,49.91,49.91,49.91,0,0
"17254",259,259,1,2,1.72e+10,1.72e+10,0,66.03,105.97,86,172,28.2418448405907,797.6018,172,172,172,172,0,0
"17255",436,436,2,2,1.05e+10,1.05e+10,0,0.22,104.78,52.5,210,60.3677441464673,3644.26453333333,5,100,52.5,210,54.8482755730144,3008.33333333333
"17256",258,258,1,2,2.49e+10,2.49e+10,0,3.41,245.59,124.5,249,171.247120267758,29325.5762,249,249,249,249,0,0
"17257",437,437,2,2,1.26548e+11,1.26548e+11,0,2.77,1262.71,632.74,2530.96,727.426698162777,529149.6012,519.16,746.32,632.74,2530.96,131.150887149115,17200.5552
"17258",795,795,4,2,4.44944e+11,4.44944e+11,0,26.62,4422.82,2224.72,4449.44,3108.5828314523,9663287.22,50,2000,1112.36,4449.44,1034.8386726442,1070891.0784
"17259",224,224,1,1,1.44646e+11,1.44646e+11,0,1446.46,1446.46,1446.46,1446.46,0,0,1446.46,1446.46,1446.46,1446.46,0,0
"17260",223,223,1,1,1.44646e+11,1.44646e+11,0,1446.46,1446.46,1446.46,1446.46,0,0,1446.46,1446.46,1446.46,1446.46,0,0
"17261",270,270,2,1,6e+09,6e+09,0,60,60,60,60,0,0,10,50,30,60,28.2842712474619,800
"17262",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17263",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17264",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17265",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17266",224,224,1,1,9.672e+09,9.672e+09,0,96.72,96.72,96.72,96.72,0,0,96.72,96.72,96.72,96.72,0,0
"17267",223,223,1,1,9.672e+09,9.672e+09,0,96.72,96.72,96.72,96.72,0,0,96.72,96.72,96.72,96.72,0,0
"17268",224,224,1,1,9.672e+09,9.672e+09,0,96.72,96.72,96.72,96.72,0,0,96.72,96.72,96.72,96.72,0,0
"17269",223,223,1,1,9.672e+09,9.672e+09,0,96.72,96.72,96.72,96.72,0,0,96.72,96.72,96.72,96.72,0,0
"17270",157,157,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17271",158,158,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17272",257,257,1,2,2e+11,2e+11,0,700,1300,1000,2000,424.264068711929,180000,2000,2000,2000,2000,0,0
"17273",157,157,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17274",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17275",158,158,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17276",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17277",159,159,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17278",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17279",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17280",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17281",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17282",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17283",157,157,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17284",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17285",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17286",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17287",272,272,2,1,1e+10,1e+10,0,100,100,100,100,0,0,50,50,50,100,0,0
"17288",273,273,2,1,1e+10,1e+10,0,100,100,100,100,0,0,50,50,50,100,0,0
"17289",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17290",843,843,7,1,3.5e+10,3.5e+10,0,350,350,350,350,0,0,50,50,50,350,0,0
"17291",157,157,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17292",437,437,2,2,1.1e+11,1.1e+11,0,100,1000,550,1100,636.396103067893,405000,500,600,550,1100,70.7106781186548,5000
"17293",158,158,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17294",257,257,1,2,1e+10,1e+10,0,50,50,50,100,0,0,100,100,100,100,0,0
"17295",727,727,6,1,3e+10,3e+10,0,300,300,300,300,0,0,50,50,50,300,0,0
"17296",404,404,2,1,9e+10,9e+10,0,900,900,900,900,0,0,100,800,450,900,494.974746830583,245000
"17297",258,258,1,2,9.2283e+10,9.2283e+10,0,22.83,900,461.415,922.83,620.252855253404,384713.60445,922.83,922.83,922.83,922.83,0,0
"17298",1872,1872,16,1,8e+10,8e+10,0,800,800,800,800,0,0,50,50,50,800,0,0
"17299",258,258,1,2,2e+10,2e+10,0,100,100,100,200,0,0,200,200,200,200,0,0
"17300",257,257,1,2,1.2e+11,1.2e+11,0,300,900,600,1200,424.264068711929,180000,1200,1200,1200,1200,0,0
"17301",2197,2197,16,1,9e+10,9e+10,0,900,900,900,1800,0,0,50,100,56.25,1800,16.8005376258062,282.258064516129
"17302",259,259,1,2,1.4741e+10,1.4741e+10,0,0.05,147.36,73.705,147.41,104.16389993659,10850.11805,147.41,147.41,147.41,147.41,0,0
"17303",157,157,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17304",158,158,1,1,3.165e+09,3.165e+09,0,31.65,31.65,31.65,31.65,0,0,31.65,31.65,31.65,31.65,0,0
"17305",800,800,4,2,1.4003e+10,1.4003e+10,0,1.53,138.5,70.015,280.06,79.079666370903,6253.59363333333,10,50,35.0075,280.06,17.7256930148624,314.200192857143
"17306",258,258,1,2,7e+08,7e+08,0,3,4,3.5,7,0.707106781186548,0.5,7,7,7,7,0,0
"17307",518,518,3,1,5.007e+09,5.007e+09,0,50.07,50.07,50.07,50.07,0,0,0.02,50,16.69,50.07,28.8473100999036,832.1673
"17308",258,258,1,2,4.01e+10,4.01e+10,0,100,301,200.5,401,142.128463018496,20200.5,401,401,401,401,0,0
"17309",224,224,1,1,4e+10,4e+10,0,400,400,400,400,0,0,400,400,400,400,0,0
"17310",257,257,1,2,1.2e+11,1.2e+11,0,500,700,600,1200,141.42135623731,20000,1200,1200,1200,1200,0,0
"17311",258,258,1,2,4.25e+10,4.25e+10,0,100,325,212.5,850,129.903810567666,16875,425,425,425,850,0,0
"17312",135,135,0,1,0,5.002e+09,0,50.02,50.02,50.02,50.02,0,0,0,0,0,0,0,0
"17313",157,157,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17314",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17315",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17316",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17317",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17318",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17319",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17320",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17321",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17322",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17323",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17324",159,159,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17325",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17326",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17327",156,156,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17328",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17329",1755,1755,15,1,7.5001e+10,7.5001e+10,0,750.01,750.01,750.01,750.01,0,0,50,50.01,50.000666667,750.01,0.00258198889747161,6.66666666666667e-06
"17330",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17331",159,159,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17332",158,158,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17333",158,158,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17334",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17335",157,157,1,1,5.001e+09,5.001e+09,0,50.01,50.01,50.01,50.01,0,0,50.01,50.01,50.01,50.01,0,0
"17336",274,274,2,1,1e+10,1e+10,0,100,100,100,100,0,0,50,50,50,100,0,0
"17337",158,158,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17338",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17339",500,500,4,1,2e+10,2e+10,0,200,200,200,200,0,0,50,50,50,200,0,0
"17340",135,135,0,1,0,5.001e+09,0,50.01,50.01,50.01,50.01,0,0,0,0,0,0,0,0
"17341",135,135,0,1,0,5.001e+09,0,50.01,50.01,50.01,50.01,0,0,0,0,0,0,0,0
"17342",453,453,3,1,2e+10,2e+10,0,200,200,200,200,0,0,50,100,66.666666667,200,28.8675134594813,833.333333333333
"17343",158,158,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17344",388,388,3,1,1.5001e+10,1.5001e+10,0,150.01,150.01,150.01,150.01,0,0,50,50.01,50.003333333,150.01,0.00577350269189626,3.33333333333333e-05
"17345",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17346",158,158,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17347",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17348",159,159,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17349",135,135,0,1,0,5.001e+09,0,50.01,50.01,50.01,50.01,0,0,0,0,0,0,0,0
"17350",452,452,3,1,1.0005e+10,1.0005e+10,0,100.05,100.05,100.05,100.05,0,0,0.05,50,33.35,100.05,28.8386459460218,831.6675
"17351",159,159,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17352",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17353",158,158,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17354",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17355",270,270,2,1,1e+10,1e+10,0,100,100,100,100,0,0,50,50,50,100,0,0
"17356",159,159,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17357",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17358",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17359",135,135,0,1,0,5.001e+09,0,50.01,50.01,50.01,50.01,0,0,0,0,0,0,0,0
"17360",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17361",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17362",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17363",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17364",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17365",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17366",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17367",258,258,1,2,2e+10,2e+10,0,50,150,100,200,70.7106781186548,5000,200,200,200,200,0,0
"17368",223,223,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17369",437,437,2,2,5.02e+08,5.02e+08,0,0.02,5,2.51,5.02,3.52139177030901,12.4002,0.23,4.79,2.51,5.02,3.22440692221066,10.3968
"17370",259,259,1,2,1.8e+10,1.8e+10,0,20,160,90,180,98.9949493661167,9800,180,180,180,180,0,0
"17371",258,258,1,2,1.5e+10,1.5e+10,0,5,145,75,150,98.9949493661167,9800,150,150,150,150,0,0
"17372",257,257,1,2,5.43e+10,5.43e+10,0,2,541,271.5,543,381.130555059549,145260.5,543,543,543,543,0,0
"17373",258,258,1,2,5.35e+10,5.35e+10,0,1,534,267.5,535,376.88791437243,142044.5,535,535,535,535,0,0
"17374",259,259,1,2,2.8107e+10,2.8107e+10,0,0.5,280.57,140.535,281.07,198.039396206916,39219.60245,281.07,281.07,281.07,281.07,0,0
"17375",438,438,2,2,1.004e+10,1.004e+10,0,0.4,100,50.2,100.4,70.4278354061801,4960.08,0.5,99.9,50.2,100.4,70.2864140499428,4940.18
"17376",617,617,3,2,2.2828e+10,2.2828e+10,0,8.28,220,114.14,228.28,149.708647712816,22412.6792,1.51,176.77,76.093333333,228.28,90.4967592421592,8189.66343333333
"17377",157,157,1,1,5e+09,5e+09,0,50,50,50,50,0,0,50,50,50,50,0,0
"17378",978,978,5,2,2.000308e+12,2.000308e+12,0,3.08,20000,10001.54,20003.08,14139.9577348449,199938404.7432,200,9504.08,4000.616,20003.08,4388.34523907133,19257573.93728
"17379",257,257,1,2,5.56e+10,5.56e+10,0,1,555,278,556,391.737156777347,153458,556,556,556,556,0,0
"17380",258,258,1,2,2e+11,2e+11,0,50,1950,1000,2000,1343.50288425444,1805000,2000,2000,2000,2000,0,0
"17381",257,257,1,2,2e+11,2e+11,0,50,1950,1000,2000,1343.50288425444,1805000,2000,2000,2000,2000,0,0
"17382",259,259,1,2,5.6e+10,5.6e+10,0,5,555,280,560,388.908729652601,151250,560,560,560,560,0,0
"17383",257,257,1,2,6e+10,6e+10,0,45,555,300,600,360.624458405139,130050,600,600,600,600,0,0
"17384",258,258,1,2,7e+10,7e+10,0,200,500,350,700,212.132034355964,45000,700,700,700,700,0,0
"17385",586,586,3,1,3e+08,3e+08,0,3,3,3,3,0,0,0.02,2,1,3,0.990151503558925,0.9804
"17386",585,585,3,1,3e+11,3e+11,0,3000,3000,3000,3000,0,0,250,2400,1000,3000,1213.46610995116,1472500
"17387",224,224,1,1,3e+11,3e+11,0,3000,3000,3000,3000,0,0,3000,3000,3000,3000,0,0
"17388",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17389",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17390",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17391",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17392",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17393",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17394",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17395",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17396",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17397",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17398",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17399",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17400",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17401",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17402",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17403",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17404",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17405",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17406",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17407",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17408",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17409",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17410",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17411",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17412",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17413",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17414",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17415",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17416",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17417",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17418",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17419",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17420",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17421",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17422",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17423",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17424",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17425",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17426",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17427",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17428",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17429",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17430",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17431",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17432",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17433",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17434",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17435",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17436",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17437",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17438",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17439",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17440",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17441",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17442",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17443",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17444",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17445",135,135,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17446",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17447",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17448",6887,6887,60,1,300000000099,3e+11,99,3000,3000,3000,3000,0,0,50,50.00000099,50.000000017,3000.00000099,1.27808450424845e-07,1.6335e-14
"17449",1181,1181,10,1,5e+10,5e+10,0,500,500,500,500,0,0,50,50,50,500,0,0
"17450",224,224,1,1,5e+10,5e+10,0,500,500,500,500,0,0,500,500,500,500,0,0
"17451",258,258,1,2,1.48387e+11,1.48387e+11,0,354.81,1129.06,741.935,1483.87,547.477425333684,299731.53125,1483.87,1483.87,1483.87,1483.87,0,0
"17452",1179,1179,10,1,5e+10,5e+10,0,500,500,500,500,0,0,50,50,50,500,0,0
"17453",224,224,1,1,3.7094e+10,3.7094e+10,0,370.94,370.94,370.94,370.94,0,0,370.94,370.94,370.94,370.94,0,0
"17454",4601,4601,40,1,2e+11,2e+11,0,2000,2000,2000,2000,0,0,50,50,50,2000,0,0
"17455",258,258,1,2,5.3e+11,5.3e+11,0,2300,3000,2650,5300,494.974746830583,245000,5300,5300,5300,5300,0,0
"17456",584,584,3,1,3e+11,3e+11,0,3000,3000,3000,3000,0,0,300,2000,1000,3000,888.819441731559,790000
"17457",224,224,1,1,3e+11,3e+11,0,3000,3000,3000,3000,0,0,3000,3000,3000,3000,0,0
"17458",618,618,3,2,3.2e+11,3.2e+11,0,200,3000,1600,3200,1979.89898732233,3920000,400,2100,1066.666666667,3200,907.377172587747,823333.333333333
"17459",2925,2925,16,1,3e+11,3e+11,0,3000,3000,3000,3000,0,0,1,300,187.5,3000,93.5635256568142,8754.13333333333
"17460",225,225,1,1,2e+11,2e+11,0,2000,2000,2000,2000,0,0,2000,2000,2000,2000,0,0
"17461",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17462",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17463",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17464",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17465",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17466",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17467",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17468",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17469",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17470",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17471",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17472",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17473",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17474",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17475",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17476",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
"17477",134,134,0,1,0,5e+09,0,50,50,50,50,0,0,0,0,0,0,0,0
